Index,Price_1,Price_2,Price_3,Price_4,Price_5
33155,1019.9,878.1,725.6,1185.2,1109.8
33156,1023.3,877.1,726.1,1181.3,1109.0
33157,1019.3,876.1,730.0,1180.6,1108.0
33158,1018.3,875.1,731.0,1179.6,1107.0
33159,1017.9,874.1,731.0,1182.6,1106.0
33160,1016.9,873.1,727.5,1183.0,1105.0
33161,1016.9,872.5,731.2,1184.0,1108.8
33162,1016.0,872.5,731.6,1180.7,1108.8
33163,1016.0,871.5,731.6,1179.7,1109.8
33164,1015.0,875.4,732.6,1184.7,1110.6
33165,1018.6,871.7,733.6,1185.7,1106.6
33166,1015.2,871.0,734.6,1180.4,1105.6
33167,1015.2,870.2,731.6,1179.4,1105.4
33168,1014.6,874.2,730.6,1182.8,1109.4
33169,1014.5,875.2,729.6,1179.3,1109.3
33170,1018.5,875.8,728.6,1183.3,1110.3
33171,1019.5,875.9,727.6,1184.3,1110.3
33172,1019.8,876.9,731.0,1185.3,1111.3
33173,1020.0,877.8,731.0,1186.3,1108.1
33174,1016.0,878.8,732.0,1187.3,1107.9
33175,1015.0,879.5,728.0,1186.6,1107.9
33176,1014.0,880.5,727.8,1182.7,1106.9
33177,1013.0,875.5,731.8,1182.6,1106.2
33178,1012.2,875.8,728.1,1186.6,1109.8
33179,1011.2,879.4,732.1,1182.2,1106.0
33180,1010.2,875.7,733.1,1182.2,1110.0
33181,1010.2,879.4,734.1,1182.0,1111.0
33182,1009.2,879.9,734.7,1181.5,1112.0
33183,1012.8,876.5,735.7,1181.5,1113.0
33184,1013.0,880.5,736.1,1180.5,1114.0
33185,1013.1,881.5,732.2,1179.8,1115.0
33186,1013.2,882.5,732.1,1178.8,1111.0
33187,1013.2,882.6,732.1,1178.0,1111.0
33188,1014.0,882.7,731.1,1178.0,1110.0
33189,1014.0,878.7,730.6,1177.0,1109.0
33190,1010.0,877.7,730.6,1176.8,1108.0
33191,1009.0,877.1,729.7,1180.8,1111.0
33192,1012.8,877.1,729.7,1181.8,1111.0
33193,1013.8,880.5,728.7,1182.8,1107.4
33194,1014.8,881.5,727.9,1182.3,1106.4
33195,1011.3,881.9,731.9,1179.2,1106.2
33196,1011.2,881.9,732.0,1183.2,1105.2
33197,1010.2,882.9,733.0,1180.2,1104.2
33198,1015.2,879.1,729.0,1179.5,1108.0
33199,1014.2,879.1,728.0,1178.5,1104.2
33200,1010.2,878.1,728.0,1182.2,1108.2
33201,1014.0,881.4,727.0,1182.5,1109.2
33202,1015.0,877.4,730.7,1178.6,1110.2
33203,1016.0,881.4,726.7,1182.6,1111.2
33204,1017.0,882.4,725.7,1183.6,1112.2
33205,1018.0,882.4,724.7,1183.7,1112.2
33206,1019.0,878.4,728.6,1179.7,1112.2
33207,1015.2,877.4,729.6,1179.9,1108.4
33208,1015.1,876.4,729.8,1178.9,1108.4
33209,1014.8,880.2,725.8,1177.9,1107.4
33210,1013.8,876.2,725.5,1177.1,1112.4
33211,1018.8,875.2,725.4,1176.8,1111.5
33212,1019.8,874.2,729.4,1176.5,1107.6
33213,1018.2,873.5,730.4,1180.5,1111.5
33214,1018.2,877.5,730.4,1176.4,1107.5
33215,1019.2,878.5,730.4,1176.4,1106.5
33216,1020.2,879.5,731.4,1175.4,1105.5
33217,1020.4,880.5,727.4,1179.0,1105.6
33218,1016.4,880.7,727.4,1175.4,1109.6
33219,1020.5,876.8,726.4,1175.4,1109.6
33220,1021.1,875.8,730.2,1175.2,1109.6
33221,1022.1,875.3,726.5,1178.8,1110.6
33222,1022.1,874.5,725.5,1174.8,1110.8
33223,1023.1,874.5,730.5,1173.8,1106.8
33224,1024.1,873.5,729.8,1173.2,1110.7
33225,1025.1,872.5,726.1,1173.2,1111.7
33226,1021.4,875.8,729.8,1172.2,1112.7
33227,1025.2,871.8,730.0,1171.2,1106.7
33228,1025.4,875.4,726.0,1174.7,1109.2
33229,1021.4,876.4,725.0,1170.9,1113.2
33230,1020.8,871.4,728.7,1169.9,1113.2
33231,1020.8,872.6,728.7,1174.9,1109.3
33232,1019.8,872.4,729.6,1169.2,1109.0
33233,1018.8,876.2,730.6,1168.2,1109.0
33234,1018.7,877.2,730.6,1167.2,1108.5
33235,1017.7,873.4,731.6,1173.2,1107.5
33236,1022.7,877.2,731.8,1167.2,1107.5
33237,1018.1,873.2,728.5,1170.6,1106.5
33238,1022.1,872.2,732.3,1170.6,1105.5
33239,1023.1,871.2,732.3,1171.6,1109.2
33240,1022.6,875.0,733.3,1171.8,1105.2
33241,1023.2,875.0,734.0,1171.8,1104.2
33242,1019.2,876.0,730.0,1172.8,1104.2
33243,1018.2,872.0,730.2,1173.8,1103.2
33244,1018.6,872.0,729.2,1174.8,1107.2
33245,1017.6,871.4,734.2,1175.2,1107.2
33246,1017.6,875.4,729.0,1175.4,1108.2
33247,1016.6,875.4,729.0,1171.5,1109.2
33248,1016.5,876.4,733.0,1170.5,1110.1
33249,1015.5,877.0,733.2,1173.8,1110.1
33250,1020.5,878.0,734.2,1174.8,1111.1
33251,1021.5,879.0,734.4,1175.3,1112.1
33252,1020.4,880.0,734.8,1175.6,1113.1
33253,1020.4,880.0,734.8,1172.5,1109.2
33254,1021.4,881.0,735.8,1171.5,1109.0
33255,1022.4,881.4,736.8,1170.5,1113.0
33256,1022.5,878.2,737.8,1170.1,1114.0
33257,1018.5,878.2,738.8,1173.6,1109.8
33258,1021.6,881.2,739.2,1174.0,1113.8
33259,1021.6,877.8,735.2,1170.7,1110.1
33260,1018.0,881.2,735.1,1170.7,1109.1
33261,1022.0,877.2,738.8,1169.7,1112.2
33262,1023.0,876.2,734.8,1169.6,1108.8
33263,1019.1,875.2,733.8,1168.6,1112.3
33264,1022.3,879.2,732.8,1172.2,1108.3
33265,1023.3,875.2,736.8,1169.0,1107.3
33266,1024.3,879.2,732.8,1168.0,1107.3
33267,1018.3,880.2,731.8,1167.0,1106.3
33268,1017.3,881.2,731.6,1166.0,1105.3
33269,1016.3,876.4,735.4,1165.0,1105.0
33270,1022.2,876.4,731.4,1164.0,1108.9
33271,1018.2,875.4,735.7,1163.6,1104.9
33272,1018.8,874.4,731.7,1167.5,1103.9
33273,1017.8,877.9,731.4,1163.6,1108.1
33274,1017.8,873.9,730.4,1167.2,1108.3
33275,1016.9,872.9,729.4,1168.2,1104.3
33276,1016.9,877.5,729.1,1169.2,1103.3
33277,1020.2,878.2,729.1,1170.2,1102.3
33278,1020.2,875.2,728.1,1171.2,1101.3
33279,1021.2,874.3,727.1,1172.2,1100.3
33280,1021.9,874.2,727.0,1173.2,1099.3
33281,1021.9,878.2,731.0,1169.6,1098.3
33282,1022.6,874.2,726.5,1173.6,1102.5
33283,1023.6,873.2,730.5,1174.4,1102.6
33284,1024.6,873.0,731.5,1170.4,1103.6
33285,1020.9,872.6,732.0,1169.4,1104.6
33286,1024.4,872.6,728.0,1168.4,1098.6
33287,1025.4,871.6,727.5,1173.0,1100.8
33288,1026.2,871.2,727.5,1174.0,1104.8
33289,1026.2,870.2,726.5,1174.0,1105.8
33290,1027.2,869.2,725.5,1175.0,1101.6
33291,1027.2,868.2,724.5,1175.5,1100.6
33292,1023.2,871.9,727.9,1176.4,1100.0
33293,1022.2,872.2,724.2,1172.4,1099.0
33294,1021.2,868.2,727.8,1176.0,1098.0
33295,1020.2,868.2,728.2,1172.2,1101.2
33296,1019.4,867.2,728.6,1171.6,1101.2
33297,1023.4,866.2,728.6,1171.6,1102.2
33298,1022.7,865.2,729.6,1170.6,1103.2
33299,1023.7,868.8,730.6,1170.0,1104.2
33300,1024.7,868.8,727.2,1169.6,1105.2
33301,1025.6,869.8,727.2,1168.6,1106.0
33302,1025.7,870.8,726.2,1167.6,1106.0
33303,1026.7,871.8,729.3,1166.6,1107.0
33304,1022.8,872.8,730.3,1165.6,1108.0
33305,1022.8,873.8,731.3,1168.6,1109.0
33306,1022.0,874.8,732.3,1165.3,1105.2
33307,1026.0,875.8,732.6,1165.3,1109.0
33308,1026.4,876.8,728.6,1164.3,1109.4
33309,1022.8,877.8,728.6,1164.1,1109.4
33310,1021.8,878.0,732.6,1164.0,1110.4
33311,1021.6,878.1,733.5,1168.0,1111.4
33312,1021.6,879.1,734.5,1168.0,1108.0
33313,1020.6,880.1,730.8,1169.0,1112.0
33314,1019.6,876.1,734.8,1165.6,1113.0
33315,1019.2,875.1,735.8,1169.4,1112.2
33316,1023.2,874.1,736.3,1170.4,1113.2
33317,1023.2,873.1,736.3,1171.4,1109.6
33318,1023.9,872.1,737.3,1171.4,1109.4
33319,1020.0,871.1,733.6,1168.0,1113.4
33320,1019.0,870.1,733.1,1172.0,1114.4
33321,1018.0,869.1,737.1,1172.0,1115.4
33322,1017.1,868.1,737.0,1168.9,1115.8
33323,1020.9,867.1,737.0,1168.5,1111.8
33324,1017.0,871.2,738.0,1167.5,1116.1
33325,1016.4,867.4,738.4,1172.5,1112.8
33326,1016.2,871.4,738.9,1173.5,1116.8
33327,1020.0,867.4,739.0,1174.5,1112.8
33328,1021.0,871.2,740.0,1175.5,1116.0
33329,1021.0,871.2,741.0,1176.5,1116.5
33330,1017.8,871.8,741.0,1171.7,1112.5
33331,1017.8,868.0,737.9,1175.1,1111.5
33332,1016.8,868.0,736.9,1176.1,1110.8
33333,1016.6,871.3,740.4,1172.4,1110.8
33334,1015.6,872.3,740.7,1171.4,1110.6
33335,1019.5,869.3,736.7,1170.8,1109.6
33336,1016.2,869.3,741.0,1174.3,1109.6
33337,1015.8,868.3,741.2,1175.3,1113.2
33338,1019.6,871.5,737.2,1172.3,1109.8
33339,1015.6,867.8,736.2,1172.3,1113.6
33340,1014.6,867.8,735.5,1171.3,1114.6
33341,1013.6,866.9,735.4,1170.3,1114.9
33342,1012.6,866.9,734.4,1174.0,1110.9
33343,1011.6,865.9,739.4,1175.0,1109.9
33344,1015.5,869.6,735.1,1176.0,1108.9
33345,1011.5,869.6,734.1,1172.8,1112.0
33346,1010.5,870.2,733.1,1172.8,1108.4
33347,1010.7,870.2,732.1,1171.8,1108.4
33348,1009.7,871.2,736.0,1170.8,1112.2
33349,1013.3,872.2,737.0,1169.8,1108.2
33350,1009.3,873.0,738.0,1173.1,1112.8
33351,1012.5,869.2,734.0,1169.5,1109.0
33352,1008.6,872.4,738.0,1168.5,1108.9
33353,1012.6,872.4,739.0,1172.2,1112.9
33354,1012.1,868.4,740.0,1168.2,1109.5
33355,1012.1,868.0,741.0,1167.2,1109.5
33356,1012.8,868.0,742.0,1166.2,1108.5
33357,1009.2,871.8,743.0,1165.2,1107.8
33358,1013.1,872.6,738.5,1164.2,1111.8
33359,1013.2,868.6,738.0,1164.0,1112.5
33360,1014.2,868.2,741.3,1167.6,1113.5
33361,1015.2,868.2,741.4,1167.6,1113.5
33362,1016.2,868.2,738.1,1168.6,1114.5
33363,1017.2,867.2,737.1,1169.6,1111.2
33364,1017.2,866.2,737.1,1166.4,1110.2
33365,1013.8,865.2,736.1,1170.2,1110.2
33366,1013.8,864.2,739.8,1166.2,1109.2
33367,1012.8,863.2,740.0,1165.2,1112.4
33368,1011.8,862.2,740.0,1164.8,1108.7
33369,1010.8,865.8,741.0,1168.8,1112.7
33370,1014.7,861.8,742.0,1169.8,1113.7
33371,1014.8,865.6,742.4,1170.8,1114.7
33372,1014.8,861.6,739.0,1170.0,1114.5
33373,1011.6,860.6,739.0,1170.2,1114.5
33374,1011.6,860.0,738.0,1170.2,1111.0
33375,1010.6,859.0,741.4,1171.2,1110.0
33376,1010.2,859.0,741.4,1171.5,1109.4
33377,1013.2,858.5,742.4,1171.5,1112.8
33378,1014.2,857.5,739.1,1171.8,1113.4
33379,1014.8,861.2,743.0,1172.8,1109.4
33380,1014.8,857.2,744.0,1173.3,1109.8
33381,1015.4,856.2,740.7,1174.3,1112.9
33382,1015.4,860.3,739.7,1174.3,1112.9
33383,1016.4,861.3,742.8,1175.3,1109.0
33384,1017.4,857.4,738.8,1175.4,1108.0
33385,1014.2,860.9,743.0,1175.6,1111.2
33386,1013.3,861.9,744.0,1171.6,1111.2
33387,1016.4,862.9,744.1,1170.6,1112.2
33388,1016.5,863.2,745.1,1174.1,1109.0
33389,1016.5,863.2,746.1,1175.0,1109.0
33390,1012.5,864.0,742.4,1171.0,1108.0
33391,1011.5,864.0,741.4,1170.0,1111.8
33392,1014.6,864.6,744.8,1170.0,1111.8
33393,1015.0,860.6,745.0,1170.0,1112.8
33394,1015.0,859.6,745.0,1173.1,1113.1
33395,1011.5,858.6,741.8,1169.4,1109.1
33396,1015.3,857.6,740.8,1168.8,1113.3
33397,1015.3,856.6,744.4,1168.8,1114.0
33398,1016.3,856.8,744.4,1172.4,1114.0
33399,1012.6,856.8,745.3,1168.4,1114.7
33400,1016.6,855.8,741.3,1167.4,1114.7
33401,1016.8,859.6,740.3,1170.6,1115.6
33402,1017.8,860.0,744.1,1170.6,1115.6
33403,1014.3,861.0,740.4,1171.6,1116.6
33404,1013.3,861.0,740.4,1172.2,1117.5
33405,1018.3,857.5,739.8,1168.2,1117.8
33406,1019.3,861.5,739.6,1167.2,1113.8
33407,1020.3,862.5,738.6,1166.2,1112.8
33408,1015.7,863.5,743.6,1165.2,1111.8
33409,1015.2,859.5,738.3,1164.2,1110.8
33410,1015.2,859.5,742.3,1168.0,1111.2
33411,1014.2,863.5,742.0,1169.0,1110.4
33412,1017.8,864.5,738.1,1169.5,1110.4
33413,1017.8,860.8,738.0,1169.5,1109.4
33414,1013.9,859.8,737.0,1170.2,1108.4
33415,1017.9,863.6,737.0,1170.2,1107.8
33416,1018.9,863.8,736.0,1171.2,1107.3
33417,1019.7,863.8,736.0,1172.2,1106.3
33418,1020.4,864.8,735.0,1172.5,1106.3
33419,1017.2,865.8,738.5,1173.5,1105.3
33420,1020.2,862.2,739.5,1168.5,1104.3
33421,1016.5,861.2,739.7,1174.0,1103.3
33422,1020.0,861.2,739.7,1174.8,1107.2
33423,1020.0,860.5,736.3,1171.1,1108.2
33424,1021.0,860.5,740.1,1171.1,1104.3
33425,1022.0,859.8,741.1,1170.1,1108.2
33426,1023.0,863.8,741.2,1173.1,1109.2
33427,1024.0,864.8,741.2,1169.1,1110.2
33428,1020.8,865.7,741.7,1168.1,1110.2
33429,1024.5,865.7,742.4,1167.1,1111.2
33430,1024.8,862.2,743.4,1166.1,1107.3
33431,1020.8,865.4,743.4,1165.1,1106.3
33432,1025.4,862.2,744.1,1165.2,1106.3
33433,1026.4,866.2,744.2,1165.2,1105.8
33434,1027.4,866.8,744.2,1168.5,1109.8
33435,1024.3,867.8,745.2,1169.5,1109.8
33436,1024.3,863.9,745.5,1169.9,1110.3
33437,1023.3,867.0,745.5,1170.9,1110.3
33438,1022.7,863.4,741.8,1165.9,1111.3
33439,1026.3,862.4,745.2,1167.2,1112.3
33440,1022.3,861.5,741.2,1170.8,1112.4
33441,1021.3,861.3,741.0,1171.8,1108.4
33442,1020.3,861.1,741.0,1171.8,1107.4
33443,1020.8,860.1,740.0,1171.8,1106.4
33444,1020.0,860.1,739.9,1172.8,1105.4
33445,1019.0,860.0,743.2,1173.0,1105.0
33446,1018.0,860.0,743.2,1173.3,1104.5
33447,1017.0,863.2,744.2,1174.3,1108.2
33448,1020.2,863.4,745.2,1175.3,1104.2
33449,1016.2,860.1,745.2,1175.3,1103.2
33450,1015.2,863.8,741.8,1171.3,1107.2
33451,1014.2,864.8,741.8,1171.0,1103.2
33452,1013.2,864.8,741.8,1174.6,1107.2
33453,1013.5,865.8,741.5,1174.6,1107.4
33454,1017.3,866.5,741.2,1175.6,1108.4
33455,1017.3,867.5,741.2,1176.4,1105.1
33456,1014.1,868.5,740.2,1172.4,1104.2
33457,1018.1,868.5,743.6,1176.0,1103.2
33458,1018.5,869.5,744.6,1172.0,1103.1
33459,1018.5,865.7,741.1,1176.0,1103.0
33460,1014.5,865.7,740.1,1172.4,1106.2
33461,1013.5,864.7,739.1,1176.2,1107.2
33462,1012.5,868.4,738.1,1172.2,1103.8
33463,1012.5,869.4,737.1,1171.8,1103.8
33464,1012.1,870.4,736.1,1170.8,1102.8
33465,1012.0,871.4,735.1,1175.8,1101.8
33466,1016.0,868.1,738.4,1176.8,1100.8
33467,1017.0,868.1,734.4,1171.0,1099.8
33468,1018.0,867.1,734.0,1175.0,1103.2
33469,1014.5,866.1,734.0,1174.7,1104.2
33470,1014.4,865.1,733.0,1175.7,1100.6
33471,1014.0,864.1,732.2,1176.7,1099.6
33472,1014.0,863.1,731.2,1177.2,1104.6
33473,1013.0,862.1,730.2,1177.2,1099.0
33474,1012.0,861.1,730.2,1178.2,1098.0
33475,1011.0,864.4,729.2,1174.5,1098.0
33476,1010.0,860.4,728.8,1173.5,1097.0
33477,1010.0,859.4,728.8,1173.5,1096.0
33478,1009.6,862.8,727.8,1172.5,1095.0
33479,1008.6,859.8,726.8,1171.5,1094.0
33480,1011.8,858.8,726.5,1170.5,1093.0
33481,1012.8,857.8,725.5,1169.5,1092.0
33482,1012.8,861.8,724.5,1168.5,1095.4
33483,1013.8,857.8,723.5,1167.5,1095.8
33484,1014.8,861.8,722.5,1166.5,1095.8
33485,1011.3,862.0,721.5,1165.5,1096.8
33486,1011.0,858.0,721.5,1169.2,1097.8
33487,1015.0,857.0,724.6,1165.9,1098.8
33488,1016.0,860.2,720.6,1165.9,1099.8
33489,1015.5,860.2,719.6,1165.3,1100.8
33490,1016.5,861.2,718.6,1165.3,1101.8
33491,1011.5,857.7,717.6,1168.8,1102.8
33492,1016.2,860.9,722.0,1168.9,1103.8
33493,1017.2,857.2,723.0,1169.9,1104.8
33494,1012.2,856.2,723.4,1170.2,1105.8
33495,1011.2,855.2,719.4,1166.2,1106.8
33496,1016.2,854.2,718.4,1170.2,1107.8
33497,1012.2,854.0,717.4,1169.4,1108.8
33498,1012.8,857.4,716.4,1169.5,1109.8
33499,1016.8,853.4,719.8,1169.5,1110.8
33500,1016.8,852.9,716.7,1170.5,1111.8
33501,1012.8,856.2,716.7,1171.5,1112.8
33502,1013.2,856.4,716.5,1172.5,1112.8
33503,1012.2,857.2,720.0,1173.5,1113.8
33504,1012.2,853.2,716.2,1170.5,1110.3
33505,1011.2,857.3,715.2,1170.3,1113.3
33506,1010.2,853.3,714.2,1169.6,1113.3
33507,1010.0,853.1,714.1,1168.6,1114.3
33508,1010.0,852.5,714.0,1167.6,1115.3
33509,1009.0,851.8,718.0,1166.6,1116.3
33510,1012.4,855.8,718.1,1165.6,1117.3
33511,1008.4,856.8,718.1,1169.3,1118.3
33512,1007.4,857.2,719.1,1169.3,1119.3
33513,1007.4,853.2,716.1,1170.3,1120.3
33514,1007.4,857.2,716.1,1170.5,1121.3
33515,1011.4,857.2,715.1,1166.7,1122.3
33516,1012.2,858.2,718.3,1166.5,1123.3
33517,1012.2,854.8,714.5,1166.5,1124.3
33518,1013.2,858.8,718.5,1169.5,1125.3
33519,1010.2,855.0,719.5,1166.2,1122.1
33520,1014.2,854.0,720.5,1165.2,1125.1
33521,1015.2,854.0,721.5,1165.2,1121.8
33522,1010.5,853.6,722.5,1169.2,1125.0
33523,1009.5,857.4,718.4,1169.0,1125.2
33524,1008.5,858.4,721.6,1169.5,1125.2
33525,1008.3,859.0,721.7,1169.6,1126.2
33526,1007.3,855.0,721.8,1166.0,1127.2
33527,1006.3,854.0,722.8,1165.2,1128.2
33528,1005.3,853.5,723.0,1164.2,1129.2
33529,1004.3,853.1,723.8,1164.2,1130.2
33530,1004.2,852.2,724.8,1168.1,1130.6
33531,1007.2,851.2,720.8,1164.5,1126.6
33532,1007.2,851.0,720.8,1168.4,1130.8
33533,1007.8,855.0,724.0,1164.5,1127.0
33534,1008.2,856.0,724.1,1164.5,1126.2
33535,1004.2,852.4,724.5,1163.5,1125.2
33536,1004.0,856.4,724.6,1162.5,1124.2
33537,1003.6,856.8,724.6,1166.3,1124.2
33538,1003.5,852.8,725.6,1163.0,1130.2
33539,1007.3,856.2,722.5,1166.0,1131.2
33540,1007.3,857.2,722.5,1166.0,1132.2
33541,1008.3,857.2,721.5,1167.0,1133.2
33542,1009.3,858.2,720.5,1167.1,1134.2
33543,1010.3,858.3,719.5,1168.1,1135.2
33544,1011.1,858.3,723.0,1164.2,1136.2
33545,1011.2,859.3,724.0,1163.5,1129.9
33546,1012.2,855.4,725.0,1167.5,1129.9
33547,1012.4,855.4,725.6,1168.5,1129.0
33548,1013.0,858.4,726.6,1169.5,1129.0
33549,1013.0,859.4,727.6,1169.6,1128.0
33550,1014.0,860.4,727.9,1170.0,1127.0
33551,1014.2,861.4,728.9,1171.0,1126.0
33552,1015.2,862.4,729.9,1172.0,1133.0
33553,1016.2,858.6,730.0,1168.4,1134.0
33554,1013.2,862.6,730.0,1168.4,1135.0
33555,1016.9,862.8,727.0,1168.3,1131.4
33556,1017.9,862.8,726.0,1172.2,1132.2
33557,1014.6,863.8,729.7,1172.2,1128.2
33558,1013.6,864.8,726.0,1173.2,1131.5
33559,1012.6,860.8,729.4,1169.7,1132.5
33560,1011.6,859.8,726.1,1168.7,1127.5
33561,1010.6,859.2,730.1,1167.7,1126.5
33562,1009.7,863.0,726.2,1167.7,1125.5
33563,1008.7,863.0,730.2,1167.1,1124.5
33564,1012.5,864.0,726.0,1166.1,1129.5
33565,1008.5,864.4,729.1,1165.1,1129.5
33566,1007.5,865.4,729.1,1164.1,1130.5
33567,1011.5,865.4,730.1,1167.6,1131.5
33568,1011.5,866.4,730.4,1164.2,1132.5
33569,1012.5,862.6,730.6,1163.2,1133.5
33570,1012.7,861.6,731.6,1166.2,1134.5
33571,1009.4,866.6,728.2,1162.2,1135.5
33572,1009.4,861.5,732.1,1161.2,1136.5
33573,1008.4,865.5,732.4,1160.2,1137.5
33574,1007.4,866.5,733.4,1160.6,1138.5
33575,1006.4,867.5,729.4,1160.3,1139.5
33576,1005.4,863.0,728.4,1164.3,1140.5
33577,1009.4,867.0,727.6,1165.3,1141.5
33578,1009.4,868.0,731.6,1161.3,1142.4
33579,1005.6,869.0,731.6,1161.3,1138.4
33580,1009.6,869.0,727.8,1160.6,1142.4
33581,1009.2,865.0,726.8,1160.6,1143.4
33582,1009.2,864.0,726.6,1159.6,1144.4
33583,1010.2,863.8,725.6,1162.8,1145.4
33584,1011.2,863.3,729.4,1162.8,1146.4
33585,1012.2,862.7,729.4,1159.4,1147.4
33586,1009.0,866.7,730.4,1159.4,1143.5
33587,1008.0,862.3,726.5,1158.4,1143.5
33588,1013.0,866.3,730.5,1157.4,1147.3
33589,1008.1,862.6,726.5,1156.4,1148.3
33590,1007.6,862.6,725.5,1160.0,1143.3
33591,1007.4,866.5,724.5,1160.0,1148.1
33592,1006.4,862.5,723.5,1161.0,1144.3
33593,1006.4,866.3,722.5,1161.2,1143.3
33594,1006.0,867.3,721.5,1157.2,1142.3
33595,1005.9,867.4,720.5,1156.2,1148.3
33596,1004.9,863.4,724.3,1155.2,1149.3
33597,1009.9,862.9,724.3,1154.2,1147.5
33598,1008.4,866.8,725.3,1153.9,1143.8
33599,1009.4,867.0,726.3,1153.8,1147.2
33600,1005.4,863.2,727.3,1157.8,1148.2
33601,1004.9,862.6,728.3,1158.8,1148.2
33602,1008.9,862.0,729.3,1155.4,1149.2
33603,1009.9,862.0,730.3,1154.6,1149.2
33604,1010.9,861.0,731.3,1154.6,1150.2
33605,1011.9,860.0,727.4,1153.6,1151.2
33606,1012.9,859.5,727.1,1153.4,1152.2
33607,1013.9,858.5,726.1,1152.4,1153.2
33608,1013.8,863.5,725.1,1152.3,1154.2
33609,1013.9,862.6,724.1,1156.3,1155.2
33610,1010.4,863.6,723.1,1157.3,1156.2
33611,1009.6,858.6,722.8,1157.2,1157.2
33612,1009.6,857.6,721.8,1153.2,1158.2
33613,1008.6,856.6,721.5,1152.4,1159.2
33614,1007.6,855.6,721.5,1151.4,1160.2
33615,1006.6,854.6,720.5,1151.2,1161.2
33616,1006.4,853.6,720.1,1154.4,1158.0
33617,1009.7,859.2,719.1,1154.4,1157.8
33618,1006.4,859.3,724.1,1155.4,1161.8
33619,1010.4,855.3,725.1,1155.8,1161.8
33620,1006.7,854.3,719.9,1156.8,1162.8
33621,1010.7,858.7,723.9,1157.8,1163.8
33622,1007.0,859.0,719.8,1158.8,1164.8
33623,1006.0,859.0,718.8,1159.0,1165.8
33624,1005.0,855.7,717.8,1160.0,1166.1
33625,1004.0,855.7,716.8,1155.0,1167.1
33626,1008.0,858.8,720.2,1155.6,1168.1
33627,1008.4,858.8,716.5,1155.3,1169.1
33628,1008.4,859.2,715.5,1154.3,1170.1
33629,1005.1,859.8,714.6,1158.2,1170.8
33630,1004.5,859.8,714.6,1154.2,1166.8
33631,1003.5,860.8,713.6,1153.2,1171.1
33632,1008.5,860.9,712.6,1157.6,1167.1
33633,1009.5,861.9,715.6,1154.2,1166.1
33634,1004.2,862.9,711.6,1158.2,1165.1
33635,1003.2,863.9,715.3,1159.2,1168.4
33636,1006.8,864.2,715.5,1155.0,1169.4
33637,1006.9,864.2,711.8,1159.0,1170.4
33638,1007.2,865.2,711.8,1155.0,1171.4
33639,1008.0,865.8,710.8,1158.2,1168.0
33640,1008.0,866.8,709.8,1155.0,1172.0
33641,1009.0,867.8,708.8,1154.2,1172.0
33642,1009.3,868.0,707.8,1158.2,1173.0
33643,1005.4,868.1,711.4,1159.2,1174.0
33644,1005.2,864.1,707.8,1160.2,1175.0
33645,1009.2,867.4,707.7,1160.2,1174.8
33646,1010.0,867.6,711.4,1160.4,1175.8
33647,1011.0,868.1,707.4,1160.4,1170.8
33648,1012.0,869.1,706.6,1161.4,1169.8
33649,1012.4,866.0,706.1,1158.3,1168.8
33650,1008.4,865.0,706.1,1158.3,1167.8
33651,1008.0,868.6,705.4,1157.5,1172.5
33652,1007.8,869.6,708.4,1157.0,1172.5
33653,1011.8,870.4,708.4,1161.0,1173.5
33654,1012.8,866.7,708.7,1162.0,1174.5
33655,1013.2,865.8,705.1,1163.0,1174.6
33656,1013.2,865.8,704.1,1164.0,1175.6
33657,1013.7,864.8,703.1,1160.0,1176.6
33658,1010.1,864.5,702.1,1159.5,1177.6
33659,1014.1,863.6,705.4,1159.2,1178.6
33660,1015.1,863.1,701.4,1158.2,1179.6
33661,1011.3,867.0,700.8,1163.2,1180.0
33662,1015.3,867.1,704.7,1158.4,1176.0
33663,1016.3,868.1,704.7,1162.4,1175.0
33664,1015.5,864.4,705.7,1158.4,1174.0
33665,1011.6,868.4,706.7,1162.4,1174.6
33666,1014.8,868.8,707.7,1163.4,1173.6
33667,1011.7,869.8,707.8,1163.9,1172.6
33668,1010.7,870.8,708.8,1159.9,1171.6
33669,1009.7,871.2,705.7,1163.9,1175.3
33670,1013.5,871.7,709.7,1160.0,1175.3
33671,1013.5,871.7,709.4,1159.0,1176.3
33672,1010.2,872.7,705.4,1158.0,1177.3
33673,1009.8,869.2,705.3,1157.0,1178.3
33674,1013.8,869.2,705.1,1160.8,1179.3
33675,1013.9,868.6,709.1,1156.8,1180.3
33676,1014.9,867.6,705.1,1160.5,1181.3
33677,1014.9,867.0,709.0,1160.5,1182.3
33678,1015.9,866.4,705.1,1161.5,1183.3
33679,1012.4,870.4,704.1,1158.3,1184.3
33680,1012.2,871.4,708.1,1157.3,1180.6
33681,1015.2,872.2,704.1,1157.2,1184.3
33682,1016.2,873.2,703.1,1156.2,1180.3
33683,1017.2,873.9,702.1,1160.2,1179.3
33684,1017.8,874.9,706.0,1156.2,1178.3
33685,1017.8,871.9,702.6,1160.8,1177.3
33686,1018.8,875.1,706.3,1160.8,1176.3
33687,1018.9,875.6,707.3,1161.8,1180.2
33688,1019.4,876.6,708.3,1162.8,1180.2
33689,1015.9,871.6,704.7,1163.3,1181.2
33690,1015.5,870.6,704.3,1163.3,1182.2
33691,1018.6,872.0,707.5,1164.3,1178.4
